Precinct	total_votes	votes|Michael G. Grace	votes|Mike Cashman	votes|Frank Avila	votes|Heather Boyle	votes|M Cameron ''Cam'' Davis	votes|Kimberly Neely Dubuclet	votes|Eira L. Corral Sepúlveda	votes|Patricia Theresa Flynn	votes|Shundar Lin	votes|Deyon Dean
Proviso 86	731	74	27	67	72	149	148	100	54	8	32
Proviso 87	626	137	33	74	41	35	41	122	112	18	13
Proviso 88	285	31	14	66	11	31	18	79	24	6	5
Proviso 89	481	38	31	48	61	67	92	61	60	15	8
Proviso 90	1019	82	54	91	172	109	180	124	143	41	23
Proviso 91	498	57	33	52	61	78	73	50	55	17	22
Proviso 92	783	70	53	83	98	123	108	82	93	37	36
Proviso 93	471	49	19	41	63	72	93	51	57	9	17
Proviso 94	670	71	33	77	60	131	120	70	67	9	32
Proviso 95	391	53	19	47	39	55	50	59	52	10	7
Proviso 96	290	19	15	21	34	51	62	48	26	10	4
Proviso 97	809	64	33	68	114	111	157	95	116	34	17
Proviso 98	604	113	24	69	37	43	56	119	119	15	9
Proviso 99	676	82	35	74	63	125	116	55	80	17	29
Proviso 100	766	159	31	77	45	46	59	173	156	12	8
Proviso 101	480	41	26	42	80	68	78	48	77	11	9
Proviso 102	845	83	69	114	111	95	127	104	97	24	21
Rich 1	3210	223	115	228	228	688	729	496	220	56	227
Rich 2	977	82	30	95	81	192	213	110	81	20	73
Rich 3	1396	114	51	114	132	274	286	174	126	35	90
Rich 4	599	67	36	60	57	104	105	58	57	11	44
Rich 5	1316	118	57	125	122	217	271	127	116	19	144
Rich 6	1240	90	52	118	99	237	281	155	104	25	79
Rich 7	806	69	33	58	79	147	159	103	90	22	46
Rich 9	1121	101	58	124	96	200	212	115	100	15	100
Rich 12	867	78	44	88	102	148	156	74	100	18	59
Rich 15	1631	136	67	122	121	366	346	231	108	34	100
Rich 18	917	95	43	61	90	188	183	116	80	11	50
Rich 19	376	27	26	32	45	63	63	47	48	14	11
Rich 20	956	85	56	81	138	121	163	100	152	31	29
Rich 21	963	100	60	82	86	177	181	98	112	18	49
Rich 22	14	3	3	2	1	2	1	0	1	0	1
Rich 23	1236	148	76	116	103	235	225	122	116	18	77
Rich 25	1216	120	61	104	92	235	246	162	99	26	71
Rich 26	971	90	35	84	91	195	195	125	81	20	55
Rich 28	822	65	47	62	68	162	172	112	74	16	44
Rich 29	778	63	34	75	86	140	156	100	65	30	29
Rich 30	1194	115	58	102	105	231	236	152	99	21	75
Rich 31	473	31	11	42	42	86	109	73	41	10	28
Rich 33	570	37	30	53	62	109	109	72	51	22	25
Rich 34	859	73	37	61	73	167	170	90	86	26	76
Rich 35	842	79	35	85	94	145	160	77	65	29	73
Rich 36	2147	186	79	166	157	449	453	276	172	43	166
Rich 37	775	74	26	51	53	183	164	116	41	12	55
Rich 38	683	96	39	60	79	115	116	64	65	11	38
Rich 39	958	71	43	83	82	179	209	118	78	25	70
Rich 40	827	97	47	76	90	146	141	81	74	17	58
Rich 41	679	59	25	52	72	129	129	86	67	17	43
Rich 42	843	81	24	72	73	158	187	114	65	12	57
Rich 43	675	78	38	56	76	117	118	63	59	18	52
Rich 44	747	70	37	59	64	147	159	86	61	14	50
Rich 45	1213	97	48	102	122	233	235	145	109	31	91
Rich 46	1269	127	53	89	88	270	290	183	89	16	64
Rich 47	1461	133	61	110	105	317	311	212	105	24	83
Rich 48	967	79	38	81	82	189	210	119	77	18	74
Rich 49	631	73	44	65	64	96	107	68	65	18	31
Rich 51	715	86	37	61	77	119	135	66	76	14	44
River Forest 1	881	62	53	87	93	147	177	114	94	31	23
River Forest 2	596	38	32	44	64	110	124	100	62	16	6
River Forest 3	784	65	33	72	108	110	155	101	94	25	21
River Forest 4	835	50	38	64	94	142	169	126	101	38	13
River Forest 5	670	50	28	59	69	115	138	92	76	25	18
River Forest 6	488	33	22	42	67	80	90	63	60	27	4
River Forest 7	783	52	35	47	89	148	158	122	93	30	9
River Forest 8	1012	68	56	76	115	177	204	126	120	45	25
Riverside 1	833	75	34	70	115	122	162	106	96	38	15
Riverside 2	39	5	2	10	4	5	3	4	6	0	0
Riverside 3	506	42	22	63	61	57	99	61	69	19	13
Riverside 4	957	61	29	84	137	143	198	124	129	36	16
Riverside 5	452	36	22	56	67	52	74	51	62	19	13
Riverside 6	462	41	20	65	70	43	70	55	71	17	10
Riverside 7	509	51	32	79	79	45	74	45	80	13	11
Riverside 8	810	65	37	74	99	115	147	119	108	28	18
Riverside 9	621	53	25	55	88	97	118	70	84	22	9
Riverside 10	778	75	40	49	106	110	159	103	102	22	12
Riverside 11	825	59	47	75	108	103	155	111	114	29	24
Riverside 12	411	38	26	54	57	40	54	45	65	20	12
Riverside 13	749	83	43	109	102	69	111	72	112	31	17
Schaumburg 1	779	78	62	89	102	81	127	90	100	33	17
Schaumburg 2	689	78	44	78	109	64	103	72	79	35	27
Schaumburg 3	434	43	41	50	59	49	68	48	49	20	7
Schaumburg 4	315	36	34	31	54	35	43	24	37	15	6
Schaumburg 5	359	34	24	30	53	43	73	35	58	3	6
Schaumburg 6	437	39	28	53	63	52	71	51	54	17	9
Schaumburg 7	284	35	22	36	36	29	35	40	21	20	10
Schaumburg 8	372	28	23	41	66	42	58	36	55	14	9
Schaumburg 9	438	41	30	43	75	38	73	50	62	14	12
Schaumburg 10	307	31	23	47	29	36	37	55	30	10	9
Schaumburg 11	303	26	23	32	52	29	50	35	38	9	9
Schaumburg 12	455	41	29	45	78	48	64	50	64	24	12
Schaumburg 13	347	31	32	35	56	30	58	37	42	14	12
Schaumburg 14	444	40	27	34	59	62	82	60	47	19	14
Schaumburg 15	415	39	33	40	73	35	68	38	62	18	9
Schaumburg 16	402	50	38	48	53	33	66	38	45	24	7
Schaumburg 17	376	31	34	39	54	42	68	43	44	14	7
Schaumburg 18	427	48	29	61	58	53	58	41	49	17	13
Schaumburg 19	400	34	20	54	49	30	63	75	43	19	13
Schaumburg 20	350	27	22	31	49	47	64	43	49	8	10
Schaumburg 21	526	49	42	51	97	48	91	40	76	22	10
Schaumburg 22	527	56	40	69	75	56	77	63	59	18	14
Schaumburg 23	495	62	43	68	75	43	71	55	40	24	14
Schaumburg 24	480	51	34	48	76	51	71	47	61	26	15
Schaumburg 25	353	39	28	29	67	26	56	26	56	10	16
Schaumburg 26	411	35	29	43	67	38	70	47	56	17	9
Schaumburg 27	236	24	9	23	34	30	36	33	34	4	9
Schaumburg 28	655	70	39	80	98	77	109	75	73	23	11
Schaumburg 29	503	38	35	49	66	70	104	52	63	11	15
Schaumburg 30	415	32	24	39	66	55	77	48	54	12	8
Schaumburg 31	681	64	49	65	119	70	124	65	89	20	16
Schaumburg 32	588	57	40	69	82	68	86	70	81	20	15
Schaumburg 33	362	38	30	45	52	32	61	31	51	13	9
Schaumburg 34	619	77	43	83	90	62	106	53	77	20	8
Schaumburg 35	401	31	24	50	50	50	73	47	46	20	10
Schaumburg 36	329	38	24	40	43	34	44	53	35	11	7
Schaumburg 37	352	35	26	34	44	41	72	41	41	14	4
Schaumburg 38	488	48	34	61	65	48	77	65	54	26	10
Schaumburg 39	630	65	54	62	93	72	114	71	74	18	7
Schaumburg 40	339	38	27	33	58	29	52	35	49	11	7
Schaumburg 41	354	39	28	43	59	33	57	36	39	10	10
Schaumburg 42	472	43	33	50	84	44	75	52	63	18	10
Schaumburg 43	439	45	37	54	68	31	66	43	54	19	22
Schaumburg 44	674	66	47	84	103	51	114	71	83	29	26
Schaumburg 45	548	51	42	65	83	45	83	60	73	28	18
Schaumburg 46	370	44	26	45	59	26	53	43	44	14	16
Schaumburg 47	478	42	37	44	76	46	83	51	66	15	18
Schaumburg 48	334	36	27	32	50	36	56	42	42	8	5
Schaumburg 49	351	39	20	48	54	35	46	32	48	19	10
Schaumburg 50	293	25	20	28	48	38	59	37	34	4	0
Schaumburg 51	391	51	23	49	52	43	62	46	47	9	9
Schaumburg 52	592	55	51	46	93	61	109	49	93	23	12
Schaumburg 53	502	47	49	50	86	47	85	47	63	14	14
Schaumburg 54	457	41	33	51	66	51	70	62	53	23	7
Schaumburg 55	381	36	32	42	52	42	65	41	50	12	9
Schaumburg 56	429	31	35	38	75	41	70	42	72	18	7
Schaumburg 57	533	49	41	63	78	59	96	47	73	15	12
Schaumburg 58	271	21	9	31	36	31	52	37	40	10	4
Schaumburg 59	544	54	50	62	62	70	88	71	52	23	12
Schaumburg 60	360	29	23	48	52	41	54	38	47	15	13
Schaumburg 61	621	62	50	61	85	65	93	70	96	26	13
Schaumburg 62	513	52	32	51	93	45	79	45	73	26	17
Schaumburg 63	382	43	35	42	51	47	71	41	40	9	3
Schaumburg 64	382	30	29	36	70	32	68	34	57	17	9
Schaumburg 65	380	30	24	38	51	52	68	48	51	9	9
Schaumburg 66	360	32	23	27	67	40	69	34	51	5	12
Schaumburg 67	407	41	32	46	71	35	66	40	52	15	9
Schaumburg 68	386	25	21	36	54	54	74	57	36	22	7
Schaumburg 69	339	35	28	25	52	34	53	37	50	18	7
Schaumburg 70	278	22	20	30	34	37	48	38	28	16	5
Schaumburg 71	475	37	44	47	54	63	81	62	58	17	12
Schaumburg 72	398	31	28	43	58	50	71	52	38	18	9
Schaumburg 73	447	40	34	40	67	51	75	46	56	21	17
Schaumburg 74	315	28	36	42	34	44	52	29	40	5	5
Schaumburg 75	376	25	22	33	48	54	68	56	52	7	11
Schaumburg 76	445	34	30	42	66	55	86	43	63	18	8
Schaumburg 77	535	52	31	48	87	60	86	64	78	16	13
Schaumburg 78	351	28	22	43	52	34	59	41	48	13	11
Stickney 1	239	30	18	37	32	21	27	24	32	16	2
Stickney 2	500	59	35	108	59	41	43	64	64	23	4
Stickney 3	767	88	55	179	90	50	81	77	110	24	13
Stickney 4	546	64	44	101	72	49	57	51	73	18	17
Stickney 5	725	85	42	144	99	52	68	90	97	33	15
Stickney 6	794	81	64	148	107	58	87	77	134	23	15
Stickney 7	390	52	36	83	53	23	28	34	57	15	9
Stickney 8	493	55	30	111	64	33	47	50	71	14	18
Stickney 9	568	56	45	103	80	37	73	53	94	19	8
Stickney 10	631	78	50	137	68	42	74	72	76	21	13
Stickney 11	664	84	53	129	91	64	61	51	93	21	17
Stickney 12	571	77	41	134	68	35	50	57	67	23	19
Stickney 13	565	83	52	120	73	42	59	51	70	7	8
Stickney 14	689	93	44	135	106	42	73	52	99	25	20
Stickney 15	700	76	59	136	96	45	69	76	107	23	13
Stickney 16	692	90	43	140	83	37	71	87	92	33	16
Stickney 17	388	34	26	75	41	34	53	51	52	13	9
Stickney 18	327	37	20	77	44	24	38	26	41	13	7
Stickney 19	464	51	28	102	48	40	61	58	52	15	9
Stickney 20	451	55	27	104	55	36	42	53	59	11	9
Thornton 1	379	41	25	51	35	67	62	24	37	3	34
Thornton 2	244	25	13	31	25	41	41	21	24	4	19
Thornton 3	585	57	27	75	47	91	119	64	51	4	50
Thornton 4	779	80	51	87	75	143	137	69	79	10	48
Thornton 5	382	43	25	60	36	60	44	39	34	10	31
Thornton 6	924	116	58	123	99	131	169	67	80	19	62
Thornton 7	786	90	40	115	71	107	150	76	70	15	52
Thornton 8	590	63	40	78	54	85	115	38	62	15	40
Thornton 9	407	49	23	35	40	68	85	50	34	8	15
Thornton 10	540	51	27	81	41	80	93	63	52	15	37
Thornton 11	314	26	12	62	31	43	57	20	26	6	31
Thornton 12	485	40	27	56	41	74	93	53	55	6	40
Thornton 13	561	73	47	69	69	74	89	37	59	12	32
Thornton 14	625	60	34	107	52	79	105	51	62	14	61
Thornton 15	531	52	21	59	48	101	99	37	60	8	46
Thornton 16	505	58	38	57	58	77	85	52	49	9	22
Thornton 17	679	95	41	84	76	100	101	61	79	16	26
Thornton 18	564	61	44	78	79	60	75	46	72	16	33
Thornton 19	669	77	46	93	71	87	111	53	75	13	43
Thornton 20	338	31	17	51	38	52	55	39	30	9	16
Thornton 21	1012	101	43	118	93	166	200	90	94	17	90
Thornton 22	558	60	29	54	57	103	107	57	53	8	30
Thornton 26	526	55	29	71	54	85	91	42	60	12	27
Thornton 27	1061	109	59	116	79	197	219	119	78	14	71
Thornton 28	442	46	23	48	49	76	75	44	47	9	25
Thornton 29	338	45	19	40	33	76	50	24	29	2	20
Thornton 30	338	30	14	43	28	73	53	35	26	7	29
Thornton 31	160	14	12	26	15	27	27	14	14	5	6
Thornton 32	434	49	29	36	42	77	78	33	45	10	35
Thornton 33	613	79	36	57	62	111	87	51	57	11	62
Thornton 34	478	52	26	68	35	75	81	38	44	11	48
Thornton 35	1040	124	58	160	69	156	187	95	91	19	81
Thornton 36	307	33	16	33	37	62	51	33	23	6	13
Thornton 37	614	78	43	74	64	105	83	53	59	13	42
Thornton 38	806	93	54	114	68	109	135	66	79	17	71
Thornton 39	461	49	25	46	53	80	82	42	47	5	32
Thornton 40	462	51	30	54	35	71	93	47	42	8	31
Thornton 41	396	47	22	45	31	75	66	37	33	8	32
Thornton 42	460	40	28	37	46	97	85	47	42	7	31
Thornton 43	464	57	26	53	43	74	71	52	49	10	29
Thornton 44	364	39	23	34	32	61	63	21	34	5	52
Thornton 45	634	69	36	73	57	101	120	53	56	10	59
Thornton 46	666	67	33	82	58	108	107	49	63	8	91
Thornton 47	366	44	27	51	48	52	57	30	38	3	16
Thornton 48	594	62	22	96	56	100	100	50	52	10	46
Thornton 49	270	31	21	26	17	56	46	35	23	4	11
Thornton 50	463	53	29	64	45	66	87	38	43	7	31
Thornton 51	416	40	20	57	59	55	65	44	55	10	11
Thornton 52	763	91	42	78	74	120	120	59	73	13	93
Thornton 53	419	43	14	47	35	68	77	31	46	10	48
Thornton 54	1018	109	64	108	108	170	180	97	101	15	66
Thornton 55	482	53	24	48	44	89	98	46	40	8	32
Thornton 56	402	53	17	39	41	59	79	36	46	11	21
Thornton 57	344	34	29	41	50	38	56	25	51	9	11
Thornton 58	644	55	25	90	62	91	120	58	59	15	69
Thornton 59	404	44	22	44	46	67	67	34	51	5	24
Thornton 60	383	45	21	41	46	72	60	30	36	6	26
Thornton 61	314	38	18	43	33	48	48	25	36	7	18
Thornton 62	174	20	12	37	15	15	22	13	22	5	13
Thornton 63	315	34	17	40	37	42	56	23	30	5	31
Thornton 64	769	74	34	83	59	132	173	81	65	10	58
Thornton 65	679	87	44	77	88	98	108	57	72	17	31
Thornton 66	1110	117	64	124	104	200	212	94	108	17	70
Thornton 68	560	61	31	56	67	96	96	54	67	11	21
Thornton 69	403	52	22	31	42	72	76	36	45	7	20
Thornton 70	282	23	13	21	26	52	59	29	21	2	36
Thornton 71	317	36	12	34	23	62	57	36	27	7	23
Thornton 72	628	70	31	84	75	86	113	43	62	12	52
Thornton 73	885	94	47	129	91	137	156	68	79	12	72
Thornton 74	647	70	26	113	57	77	121	63	53	15	52
Thornton 75	601	49	27	74	42	108	130	70	49	9	43
Thornton 76	839	92	54	100	84	139	144	78	93	15	40
Thornton 77	929	95	48	110	95	171	163	90	78	13	66
Thornton 78	707	77	47	102	59	100	128	50	72	13	59
Thornton 79	790	79	37	110	71	124	146	76	84	11	52
Thornton 80	723	64	34	80	68	127	152	79	59	10	50
Thornton 81	637	75	36	71	60	117	99	62	53	17	47
Thornton 82	355	40	18	56	42	51	45	33	46	11	13
Thornton 83	862	78	38	99	83	151	169	84	75	14	71
Thornton 84	848	100	45	96	79	160	146	70	71	15	66
Thornton 85	639	89	53	93	51	85	110	37	58	10	53
Thornton 86	554	68	28	73	60	100	88	48	51	7	31
Thornton 87	935	104	49	127	62	157	182	95	78	15	66
Thornton 88	746	86	51	90	66	118	145	63	65	10	52
Thornton 89	962	81	48	112	99	146	206	87	100	13	70
Thornton 90	762	91	54	78	67	140	127	74	63	10	58
Thornton 91	692	60	35	85	59	134	133	73	55	10	48
Thornton 92	757	81	42	95	72	137	133	65	71	13	48
Thornton 93	467	52	20	50	39	72	75	38	39	10	72
Thornton 94	778	89	33	113	58	109	153	67	69	11	76
Thornton 95	490	61	29	58	50	83	84	35	43	10	37
Thornton 96	475	46	27	41	49	83	83	46	37	13	50
Thornton 97	239	29	18	38	27	32	32	18	33	3	9
Thornton 98	171	19	14	21	18	24	26	17	12	9	11
Thornton 99	458	50	26	69	46	62	81	46	38	12	28
Thornton 100	334	30	14	35	36	49	68	30	45	5	22
Thornton 101	497	69	30	51	50	97	84	51	37	4	24
Thornton 102	298	35	17	38	22	55	48	32	30	4	17
Thornton 103	339	63	28	36	26	59	55	29	24	7	12
Thornton 104	188	19	11	22	17	30	37	11	17	7	17
Thornton 105	598	62	43	78	54	99	112	49	56	13	32
Thornton 106	406	61	19	32	36	79	76	35	35	8	25
Thornton 107	1103	98	44	87	99	223	235	147	89	18	63
Thornton 108	295	38	17	40	30	51	55	19	21	8	16
Thornton 109	390	45	24	42	36	71	67	37	41	8	19
Thornton 110	231	29	12	20	18	42	44	23	16	5	22
Thornton 111	467	60	26	52	45	91	69	34	48	11	31
Thornton 112	292	30	19	53	16	47	45	53	17	3	9
Thornton 113	284	45	19	30	25	54	38	23	33	4	13
Thornton 114	636	78	54	93	57	90	98	51	58	15	42
Thornton 115	752	73	39	79	70	141	155	74	59	14	48
Thornton 116	640	61	27	77	47	130	115	88	49	10	36
Thornton 117	749	62	41	112	70	115	134	63	70	13	69
Thornton 119	526	65	43	64	56	81	79	41	51	10	36
Thornton 120	1188	127	57	140	91	189	250	117	100	22	95
Thornton 121	490	49	32	65	39	79	97	51	36	10	32
Thornton 122	884	89	57	106	73	149	158	83	92	14	63
Thornton 123	490	47	26	46	49	96	92	44	45	10	35
Wheeling 1	503	43	53	48	80	50	80	44	73	23	9
Wheeling 2	316	30	24	32	55	30	53	27	51	6	8
Wheeling 3	344	26	18	24	39	53	74	47	44	13	6
Wheeling 4	352	41	31	44	52	33	54	36	38	15	8
Wheeling 5	513	21	20	26	71	94	117	70	69	15	10
Wheeling 6	354	26	20	18	56	47	72	46	48	12	9
Wheeling 7	755	41	41	57	103	114	171	89	104	27	8
Wheeling 8	339	23	18	23	34	60	71	44	43	14	9
Wheeling 9	299	20	12	49	42	38	46	30	36	15	11
Wheeling 10	684	58	33	42	110	97	131	66	109	26	12
Wheeling 11	520	44	39	57	82	61	84	39	81	24	9
Wheeling 12	489	40	28	47	66	53	100	46	78	19	12
Wheeling 13	269	19	15	19	57	24	49	23	50	9	4
Wheeling 14	412	26	19	32	56	72	77	48	56	15	11
Wheeling 15	424	24	20	32	45	79	102	60	44	12	6
Wheeling 16	208	29	9	37	22	25	24	30	21	8	3
Wheeling 17	380	48	41	58	48	36	56	28	44	13	8
Wheeling 18	502	32	18	32	74	73	116	67	70	9	11
Wheeling 19	620	42	26	48	74	101	136	80	82	23	8
Wheeling 20	611	40	36	44	80	101	121	71	79	30	9
Wheeling 21	356	21	22	34	43	55	66	61	33	18	3
Wheeling 22	484	26	25	40	78	67	98	48	69	21	12
Wheeling 23	367	25	20	24	44	63	79	55	40	11	6
Wheeling 24	243	13	6	21	31	34	54	33	39	6	6
Wheeling 25	600	39	34	40	89	75	114	81	98	24	6
Wheeling 26	631	38	27	41	99	84	136	79	88	24	15
Wheeling 27	738	48	41	54	125	86	157	81	110	26	10
Wheeling 28	540	42	36	51	90	63	100	46	89	14	9
Wheeling 29	294	23	14	30	49	44	57	35	28	11	3
Wheeling 30	505	34	24	48	60	85	99	60	73	14	8
Wheeling 31	346	18	13	22	69	34	65	39	57	22	7
Wheeling 32	273	16	14	21	54	27	49	29	55	7	1
Wheeling 33	244	25	14	34	39	20	27	27	28	20	10
Wheeling 34	589	37	25	40	79	84	131	82	80	22	9
Wheeling 35	373	23	16	28	51	56	86	51	48	10	4
Wheeling 36	666	38	28	45	93	109	148	85	83	23	14
Wheeling 37	526	40	34	89	75	49	75	69	60	22	13
Wheeling 38	531	49	43	51	81	61	96	45	72	26	7
Wheeling 39	576	50	27	56	83	90	98	66	79	15	12
Wheeling 40	475	32	30	40	67	62	86	36	83	23	16
Wheeling 41	725	41	37	47	108	103	161	96	101	19	12
Wheeling 42	508	43	27	51	89	47	86	48	91	22	4
Wheeling 43	410	29	35	34	73	40	75	37	59	20	8
Wheeling 44	430	32	28	28	66	52	90	40	70	20	4
Wheeling 45	443	26	17	26	62	62	94	61	65	21	9
Wheeling 46	615	46	36	56	98	81	122	59	95	17	5
Wheeling 47	317	27	15	22	49	33	62	36	45	18	10
Wheeling 48	347	29	25	29	65	44	61	33	49	9	3
Wheeling 49	607	56	39	86	82	62	82	73	74	31	22
Wheeling 50	363	35	20	48	57	28	64	28	59	9	15
Wheeling 51	485	26	38	40	86	51	97	47	78	13	9
Wheeling 52	394	40	38	28	58	51	78	38	47	12	4
Wheeling 53	426	33	29	30	67	53	77	52	61	13	11
Wheeling 54	461	26	27	37	78	55	84	45	86	15	8
Wheeling 55	536	45	38	52	80	73	103	52	68	18	7
Wheeling 56	388	33	21	35	63	49	67	32	65	19	4
Wheeling 57	521	27	26	39	65	78	119	67	67	24	9
Wheeling 58	294	23	20	21	35	36	55	41	38	15	10
Wheeling 59	482	31	29	42	92	49	96	46	76	10	11
Wheeling 60	446	26	34	28	53	70	93	64	57	14	7
Wheeling 61	388	28	22	35	63	43	71	35	69	12	10
Wheeling 62	491	39	36	35	82	62	88	49	67	25	8
Wheeling 63	329	29	23	38	53	33	55	34	43	12	9
Wheeling 64	532	48	31	38	80	69	96	64	76	20	10
Wheeling 65	584	52	32	56	98	66	111	45	90	22	12
Wheeling 66	525	60	48	51	63	64	82	69	61	18	9
Wheeling 67	413	30	38	26	49	69	87	56	42	10	6
Wheeling 68	220	15	15	17	34	25	44	25	31	11	3
Wheeling 69	430	32	17	36	67	57	90	50	65	12	4
Wheeling 70	697	67	70	67	120	75	119	59	88	24	8
Wheeling 71	707	48	47	54	102	93	139	70	108	34	12
Wheeling 72	455	43	38	45	78	53	79	43	53	14	9
Wheeling 73	541	43	32	43	82	71	99	64	77	21	9
Wheeling 74	286	16	22	35	49	20	54	33	43	9	5
Wheeling 75	410	33	20	43	63	53	80	47	52	14	5
Wheeling 76	542	57	47	65	89	39	72	56	74	32	11
Wheeling 77	226	26	22	35	30	13	29	25	24	14	8
Wheeling 78	753	51	46	62	113	104	142	91	112	23	9
Wheeling 79	404	39	28	42	63	37	77	40	62	8	8
Wheeling 80	350	41	25	38	48	43	61	35	37	16	6
Wheeling 81	382	29	29	32	56	55	77	42	46	8	8
Wheeling 82	552	44	29	56	95	62	88	54	78	32	14
Wheeling 83	711	37	40	55	98	111	147	93	111	9	10
Wheeling 84	520	56	39	67	65	53	86	53	68	21	12
Wheeling 85	348	44	31	45	48	37	45	27	49	13	9
Wheeling 86	542	38	37	39	84	75	99	54	86	16	14
Wheeling 87	400	26	23	28	49	64	83	50	55	16	6
Wheeling 88	534	50	52	76	77	51	81	52	53	31	11
Wheeling 89	295	32	27	40	40	30	47	31	33	10	5
Wheeling 90	460	29	24	29	59	61	101	68	65	12	12
Wheeling 91	673	58	62	65	99	87	120	76	80	16	10
Wheeling 92	645	54	43	35	105	93	128	80	79	20	8
Worth 1	313	33	25	55	36	34	38	27	42	10	13
Worth 2	570	71	51	82	81	54	61	58	89	14	9
Worth 3	611	61	41	66	89	74	92	69	74	33	12
Worth 4	720	76	46	86	103	77	84	75	118	24	31
Worth 5	657	77	59	75	100	71	82	69	105	12	7
Worth 6	456	52	30	60	67	42	70	45	67	11	12
Worth 7	458	32	29	39	74	53	70	48	89	16	8
Worth 8	665	71	57	69	83	91	98	61	94	18	23
Worth 9	576	66	46	85	84	48	72	45	91	23	16
Worth 10	798	74	78	80	112	98	114	67	135	15	25
Worth 11	659	60	52	79	97	70	90	62	118	19	12
Worth 12	355	30	25	48	49	38	47	38	63	9	8
Worth 13	667	70	81	64	80	79	93	47	122	13	18
Worth 14	632	79	33	101	68	83	92	63	80	16	17
Worth 15	725	73	51	88	113	79	99	54	120	28	20
Worth 16	570	61	44	72	73	68	74	46	106	16	10
Worth 17	679	87	42	102	84	80	88	49	99	23	25
Worth 18	392	23	28	30	70	48	66	39	73	9	6
Worth 19	594	58	33	77	65	62	93	61	91	29	25
Worth 20	122	15	10	16	15	10	18	14	18	2	4
Worth 21	751	78	51	94	100	77	97	79	109	42	24
Worth 22	411	47	38	51	56	41	57	35	67	11	8
Worth 23	425	35	29	52	64	38	57	27	107	10	6
Worth 24	320	35	19	67	28	35	35	43	36	10	12
Worth 25	748	74	47	108	108	65	87	73	135	26	25
Worth 26	417	41	31	49	57	37	64	51	61	13	13
Worth 27	425	40	28	52	49	47	61	52	58	22	16
Worth 28	432	45	37	48	72	54	55	31	63	12	15
Worth 29	528	62	25	43	63	83	88	35	78	20	31
Worth 30	602	55	33	87	74	53	87	74	102	22	15
Worth 31	861	77	78	105	119	105	130	70	136	23	18
Worth 32	453	44	97	38	66	28	45	23	94	10	8
Worth 33	431	52	35	54	60	40	55	54	57	14	10
Worth 34	496	52	23	67	62	61	76	56	73	12	14
Worth 35	658	64	51	85	103	63	94	60	106	18	14
Worth 36	637	64	53	71	95	68	83	58	102	26	17
Worth 37	472	39	31	55	48	82	68	50	63	11	25
Worth 38	827	74	54	79	125	106	128	78	135	14	34
Worth 39	607	50	94	49	79	60	85	47	114	18	11
Worth 40	606	68	36	70	79	84	85	69	80	15	20
Worth 41	414	40	38	31	63	45	55	32	82	15	13
Worth 42	361	45	23	44	56	34	45	28	68	11	7
Worth 43	404	44	20	56	34	72	56	25	42	15	40
Worth 44	294	35	22	36	44	24	35	41	50	6	1
Worth 45	504	36	97	39	66	35	57	29	126	10	9
Worth 46	686	66	42	77	111	72	108	57	123	20	10
Worth 47	282	38	15	42	53	18	39	26	38	3	10
Worth 48	371	38	28	32	53	51	54	39	56	6	14
Worth 49	319	22	33	28	56	27	42	27	63	6	15
Worth 50	501	51	29	57	70	46	75	28	123	12	10
Worth 51	315	39	27	37	52	23	38	24	51	15	9
Worth 52	399	36	62	30	62	34	50	26	77	15	7
Worth 53	488	56	46	70	78	37	57	36	86	15	7
Worth 54	647	54	102	66	94	58	81	42	117	15	18
Worth 55	309	30	16	44	41	36	40	33	46	10	13
Worth 56	538	61	59	61	70	45	76	39	113	7	7
Worth 57	778	63	95	65	115	79	110	63	147	28	13
Worth 58	619	56	49	79	74	69	87	79	94	21	11
Worth 59	999	102	50	101	119	149	181	91	132	24	50
Worth 60	406	44	35	48	65	39	51	31	76	10	7
Worth 61	430	40	32	47	63	51	59	38	74	10	16
Worth 62	350	27	39	43	44	46	44	28	65	8	6
Worth 63	528	63	33	71	79	62	64	55	76	14	11
Worth 64	674	48	51	65	115	74	101	63	127	20	10
Worth 65	708	80	62	75	114	69	90	61	133	15	9
Worth 66	453	40	33	59	63	46	46	58	80	15	13
Worth 67	256	25	26	28	43	22	44	18	39	6	5
Worth 68	514	59	26	70	52	82	81	48	62	11	23
Worth 69	847	80	73	97	106	108	125	71	124	29	34
Worth 70	570	48	34	82	94	55	73	66	89	21	8
Worth 71	273	35	23	30	31	30	37	23	40	13	11
Worth 72	731	74	75	88	97	81	81	67	119	20	29
Worth 73	405	48	32	42	51	43	56	40	69	11	13
Worth 74	322	33	26	47	42	27	39	37	47	14	10
Worth 75	711	67	68	69	103	79	100	65	117	19	24
Worth 76	301	27	20	32	44	33	47	42	34	12	10
Worth 77	641	71	61	67	99	64	85	49	109	15	21
Worth 78	601	59	46	65	92	71	87	52	96	19	14
Worth 79	245	21	9	24	44	31	35	24	48	7	2
Worth 80	724	61	50	73	101	89	122	62	103	25	38
Worth 81	307	26	24	28	43	39	53	27	51	8	8
Worth 82	483	53	50	49	80	39	57	27	99	17	12
Worth 83	208	21	12	26	37	23	30	19	33	4	3
Worth 84	611	54	54	47	80	80	99	69	102	19	7
Worth 85	618	61	59	59	85	67	90	65	95	22	15
Worth 86	558	61	43	84	71	52	73	62	81	19	12
