Precinct	total_votes	votes|Deval Patrick	votes|Bernie Sanders	votes|Joseph R. Biden	votes|Michael R. Bloomberg	votes|Elizabeth Warren	votes|Pete Buttigieg	votes|Tom Steyer	votes|Andrew Yang	votes|Michael Bennet	votes|John K. Delaney	votes|Tulsi Gabbard	votes|Cory Booker
11031	284	3	133	121	7	2	3	1	2	0	0	12	0
11032	130	1	61	61	3	1	0	0	1	0	0	2	0
11033	335	0	132	181	6	10	1	0	2	1	0	2	0
11034	105	3	48	44	2	0	1	1	1	1	1	2	1
11035	64	1	16	45	0	0	0	0	1	0	0	1	0
11036	105	0	61	39	1	0	0	1	2	0	0	1	0
11037	88	0	38	45	1	2	0	0	2	0	0	0	0
11038	148	0	105	39	1	3	0	0	0	0	0	0	0
12001	292	1	191	86	2	1	0	1	1	1	2	5	1
12002	224	0	144	69	5	1	0	0	0	0	0	4	1
12003	389	0	242	125	6	6	3	0	2	0	1	4	0
12004	316	1	208	91	7	5	1	1	2	0	0	0	0
12005	244	1	121	111	3	1	2	0	4	0	0	0	1
12006	281	2	164	96	7	2	2	1	6	0	1	0	0
12007	273	0	210	54	4	1	0	1	0	1	0	1	1
12008	299	0	163	122	4	2	1	1	4	0	1	1	0
12009	229	0	124	89	5	4	1	0	3	0	1	2	0
12010	344	0	282	51	3	3	1	1	1	2	0	0	0
12011	266	1	187	69	1	4	0	0	3	0	0	0	1
12012	251	1	164	74	7	0	1	1	0	0	1	2	0
12013	239	1	160	62	8	2	1	2	1	0	0	2	0
12014	225	0	173	49	1	1	0	0	0	1	0	0	0
12015	228	0	140	76	7	2	1	1	0	0	0	0	1
12016	193	0	143	45	2	1	1	1	0	0	0	0	0
12017	273	2	175	84	4	1	2	0	3	2	0	0	0
12018	190	0	154	28	2	3	0	1	1	0	0	1	0
12019	254	0	167	71	3	2	1	0	7	0	0	3	0
12020	259	0	181	64	6	3	0	0	1	2	0	1	1
12021	246	2	161	66	5	4	0	0	4	0	1	3	0
12022	266	0	216	39	6	3	0	0	0	0	1	0	1
12023	316	1	203	95	8	3	0	0	4	1	0	1	0
13001	202	0	93	91	7	3	0	0	0	1	1	6	0
13002	178	1	69	96	3	2	1	1	2	0	0	2	1
13003	189	0	118	66	3	0	0	0	1	0	1	0	0
13004	203	2	83	97	8	1	5	0	0	0	0	7	0
13005	250	1	152	88	4	0	2	0	0	0	0	2	1
13006	235	0	82	122	15	3	3	0	2	0	0	6	2
13007	171	0	107	51	6	2	3	0	0	0	0	2	0
13008	164	1	88	64	5	4	0	0	0	0	0	2	0
13009	214	0	141	68	1	0	1	0	1	0	1	1	0
13010	204	0	86	86	12	4	3	0	1	0	1	11	0
13011	264	3	129	109	11	5	3	0	1	1	1	1	0
13012	196	1	119	64	9	1	0	0	1	0	0	1	0
13013	232	0	125	91	9	2	1	0	0	0	0	3	1
13014	204	0	127	62	6	3	2	0	0	1	0	3	0
13015	342	1	229	80	18	2	4	0	4	0	1	3	0
13016	149	1	93	47	5	1	0	0	0	0	0	1	1
13017	178	1	91	60	9	2	7	2	2	0	0	3	1
13018	171	2	61	99	4	0	0	0	2	0	0	2	1
13019	286	0	187	87	6	2	1	0	0	1	2	0	0
13020	146	0	65	69	8	2	2	0	0	0	0	0	0
13021	228	0	90	118	5	4	1	1	3	0	0	6	0
13022	217	0	97	100	7	1	4	1	1	0	1	4	1
13023	154	0	100	47	4	1	0	0	1	0	0	1	0
13024	195	1	118	62	6	4	1	0	1	0	0	1	1
13025	225	0	136	78	5	0	0	0	0	0	0	5	1
13026	190	0	86	83	9	1	3	0	2	1	1	4	0
13027	208	0	106	86	3	1	2	0	2	1	3	4	0
13028	170	1	105	46	14	1	0	0	0	1	0	1	1
13029	169	0	99	56	6	4	2	0	0	0	0	2	0
13030	195	0	130	58	3	0	0	0	0	2	0	2	0
13031	220	0	81	116	10	2	3	0	2	0	0	5	1
13032	195	0	67	110	9	2	1	0	0	0	1	4	1
13033	222	1	103	94	8	6	2	1	0	0	1	6	0
13034	284	0	174	95	3	5	0	0	2	3	0	2	0
13035	239	0	163	58	7	1	1	1	2	0	0	6	0
13036	150	1	103	41	2	1	1	0	0	0	0	1	0
13037	224	1	87	122	8	3	0	0	0	0	0	2	1
13038	206	2	97	88	5	8	1	1	1	0	0	3	0
13039	199	0	113	75	5	3	1	0	1	0	0	0	1
13040	196	2	102	73	5	7	1	0	1	1	0	4	0
13041	263	1	160	95	4	2	1	0	0	0	0	0	0
13042	237	1	95	116	11	9	0	0	1	0	0	3	1
13043	218	0	129	78	5	2	0	0	2	0	0	2	0
13044	210	0	127	72	6	0	0	0	0	0	0	5	0
13045	259	0	122	120	7	1	1	1	1	2	2	2	0
13046	247	0	144	87	8	2	1	0	1	0	0	4	0
13047	264	1	169	85	6	1	1	0	0	0	1	0	0
13048	180	0	81	84	7	1	0	0	5	0	0	2	0
14001	269	1	123	122	6	2	1	1	3	1	1	8	0
14002	301	1	194	80	10	6	4	0	2	0	1	3	0
14003	207	0	148	54	3	0	0	0	1	0	0	0	1
14004	215	0	94	98	12	2	2	0	2	0	0	4	1
14005	326	0	224	89	5	1	2	2	1	0	0	1	1
14006	123	0	85	37	1	0	0	0	0	0	0	0	0
14007	275	1	186	77	3	2	0	0	3	1	1	1	0
14008	241	1	171	60	6	1	0	0	0	1	0	1	0
14009	297	1	143	127	8	5	3	0	2	1	0	7	0
14010	155	0	109	34	6	2	0	0	2	1	0	1	0
14011	158	0	109	38	9	0	0	0	1	0	0	0	1
14012	206	0	118	79	3	0	1	0	1	1	0	3	0
14013	207	0	135	59	9	1	0	1	0	0	0	2	0
14014	242	0	177	58	2	3	1	0	0	0	1	0	0
14015	248	1	189	52	1	3	0	0	0	1	1	0	0
14016	182	2	118	54	1	3	1	0	1	0	0	1	1
14017	208	1	142	59	4	1	0	0	1	0	0	0	0
14018	107	0	59	42	3	1	0	0	1	0	1	0	0
14019	170	0	118	45	3	1	1	0	0	0	1	1	0
14020	171	0	114	50	3	4	0	0	0	0	0	0	0
14021	164	0	128	28	2	1	1	0	2	0	0	2	0
14022	299	1	144	136	6	6	2	0	1	0	0	2	1
14023	182	0	106	61	4	5	2	1	2	0	0	1	0
14024	277	2	111	144	6	2	2	0	1	0	2	6	1
14025	132	0	99	28	1	3	0	0	1	0	0	0	0
14026	183	0	135	43	1	1	0	0	0	0	1	2	0
14027	246	1	162	63	7	3	5	1	1	0	1	2	0
14028	168	0	121	40	6	1	0	0	0	0	0	0	0
14029	203	0	150	46	3	1	0	0	1	0	0	2	0
14030	131	0	107	19	3	1	0	0	0	0	0	1	0
14031	138	1	97	37	0	0	1	0	1	1	0	0	0
15001	208	0	143	58	3	0	0	1	0	1	0	1	1
15002	129	0	43	82	1	2	0	1	0	0	0	0	0
15003	142	0	33	103	5	0	0	0	0	1	0	0	0
15004	218	0	156	53	4	2	0	0	0	1	0	1	1
15005	178	0	120	47	6	2	0	0	1	0	0	1	1
15006	206	1	159	40	2	1	0	0	1	0	1	1	0
15007	129	1	31	90	2	2	0	1	0	1	0	0	1
15008	210	0	168	36	2	3	0	0	0	0	1	0	0
15009	269	0	204	54	2	3	1	0	1	0	1	3	0
15010	290	1	196	77	7	1	0	1	2	1	0	3	1
15011	238	1	169	59	1	2	0	0	2	0	2	2	0
15012	250	2	174	64	2	1	1	0	3	0	0	2	1
15013	215	0	153	53	5	1	0	1	0	0	1	1	0
15014	189	2	155	29	1	0	0	0	1	0	0	1	0
15015	179	1	143	31	1	2	0	0	0	0	0	1	0
15016	249	2	153	82	4	4	1	1	1	1	0	0	0
15017	155	1	32	114	3	3	1	0	0	0	0	0	1
15018	125	1	36	82	1	1	1	0	0	1	0	0	2
15019	202	1	104	87	2	1	1	0	1	1	0	2	2
15020	155	0	39	112	1	2	0	0	0	1	0	0	0
15021	140	1	33	101	0	2	0	0	1	0	0	0	2
15022	150	1	48	91	1	4	1	1	0	0	0	1	2
15023	145	0	34	104	4	0	0	1	0	1	0	0	1
15024	121	0	33	84	1	1	0	0	0	0	0	0	2
16001	206	0	138	60	2	2	1	0	0	1	0	1	1
16002	180	3	67	107	2	0	0	0	1	0	0	0	0
16003	133	0	35	94	2	2	0	0	0	0	0	0	0
16004	163	0	54	101	3	3	0	0	0	1	1	0	0
16005	114	0	31	73	2	3	1	1	0	0	0	0	3
16006	175	0	48	118	4	2	1	0	0	0	1	0	1
16007	160	0	61	93	3	2	1	0	0	0	0	0	0
16008	104	0	48	53	3	0	0	0	0	0	0	0	0
16009	156	0	44	104	4	1	0	1	0	0	1	0	1
16010	144	2	37	99	3	0	0	1	0	0	0	0	2
16011	164	0	74	83	3	1	0	0	1	1	0	0	1
16012	137	0	49	86	1	0	1	0	0	0	0	0	0
16013	154	3	90	56	2	2	0	0	0	1	0	0	0
16014	127	1	37	81	5	1	0	0	1	1	0	0	0
16015	172	1	36	131	1	2	0	0	0	0	1	0	0
16016	159	0	38	109	5	3	0	0	2	0	0	0	2
16017	168	0	92	72	0	2	2	0	0	0	0	0	0
16018	116	0	52	60	1	1	0	2	0	0	0	0	0
16019	168	2	65	97	2	1	0	0	0	0	0	0	1
16020	134	2	29	95	3	1	1	0	1	1	0	0	1
16021	141	0	48	85	4	0	0	0	1	1	1	0	1
16022	143	0	41	96	4	0	1	1	0	0	0	0	0
16023	166	0	108	51	5	1	0	0	0	0	0	0	1
16024	97	1	23	67	2	2	0	0	0	1	0	0	1
16025	174	1	36	130	4	1	0	0	1	0	0	0	1
16026	147	1	45	95	2	2	0	0	0	1	0	0	1
16027	141	2	48	86	2	1	1	0	0	1	0	0	0
16028	181	0	52	114	7	0	1	0	2	1	2	1	1
16029	127	0	35	88	3	1	0	0	0	0	0	0	0
16030	115	0	26	83	2	1	0	1	0	1	0	0	1
16031	193	0	59	130	1	1	0	0	0	1	0	0	1
16032	184	0	117	61	2	2	1	0	0	0	1	0	0
16033	115	0	37	75	2	0	0	0	0	0	0	0	1
16034	161	0	39	116	4	0	0	1	0	0	0	0	1
16035	230	0	153	70	5	0	1	0	0	1	0	0	0
16036	120	0	48	69	3	0	0	0	0	0	0	0	0
17001	231	0	129	93	6	1	0	0	0	0	1	1	0
17002	212	0	47	154	8	3	0	0	0	0	0	0	0
17003	213	1	64	140	5	1	0	0	0	2	0	0	0
17004	285	0	74	204	2	2	0	1	1	0	0	0	1
17005	144	2	46	89	3	2	0	1	0	0	0	0	1
17006	191	0	60	122	4	2	0	0	0	1	0	0	2
17007	185	0	86	93	2	2	1	0	1	0	0	0	0
17008	180	0	54	121	2	0	1	0	0	0	1	0	1
17009	165	0	40	117	2	5	0	0	0	1	0	0	0
17010	298	3	65	218	5	2	0	1	1	0	0	0	3
17011	168	1	41	113	6	2	0	0	3	0	0	2	0
17012	258	0	146	101	7	2	0	1	0	0	0	0	1
17013	151	2	36	107	4	0	0	0	1	0	0	0	1
17014	168	2	86	78	1	1	0	0	0	0	0	0	0
17015	223	0	60	156	6	0	0	0	0	0	0	0	1
17016	200	0	92	100	2	3	0	1	0	0	0	2	0
17017	203	1	70	126	2	2	0	0	0	0	0	0	2
17018	275	1	68	200	4	1	0	0	0	0	0	0	1
17019	120	1	36	77	3	0	1	0	0	0	0	0	2
17020	290	0	58	225	5	1	0	0	0	0	0	0	1
17021	328	2	80	238	1	3	0	1	0	0	0	0	3
17022	175	0	38	129	3	1	0	0	0	0	2	0	2
17023	141	0	34	101	5	0	0	0	1	0	0	0	0
17024	258	0	55	189	9	2	0	1	1	1	0	0	0
17025	167	0	50	108	4	2	0	1	1	1	0	0	0
17026	255	0	62	184	5	3	0	0	0	0	0	0	1
17027	216	0	54	151	5	1	1	1	2	0	1	0	0
17028	168	0	44	116	4	2	0	0	0	1	1	0	0
17029	162	2	39	113	5	1	0	1	0	0	0	0	1
17030	152	0	82	61	6	3	0	0	0	0	0	0	0
17031	131	1	40	80	7	1	0	0	2	0	0	0	0
17032	170	0	42	119	2	1	1	1	2	0	1	0	1
17033	108	1	31	71	1	0	0	1	1	2	0	0	0
17034	139	0	30	102	3	3	1	0	0	0	0	0	0
17035	102	0	31	69	1	1	0	0	0	0	0	0	0
17036	202	1	56	136	7	1	0	0	0	0	0	0	1
17037	221	0	47	168	2	2	0	0	0	0	0	1	1
17038	225	0	60	156	7	0	0	0	0	1	0	0	1
17039	231	1	51	168	2	4	0	0	0	1	0	0	4
17040	251	2	42	204	3	0	0	0	0	0	0	0	0
17041	293	0	62	224	3	1	0	0	0	1	1	1	0
18001	211	1	66	137	4	1	0	0	1	1	0	0	0
18002	197	1	105	79	4	2	4	0	0	0	0	1	1
18003	186	0	75	93	2	6	6	1	0	0	1	2	0
18004	291	1	66	219	3	0	0	0	2	0	0	0	0
18005	155	0	49	101	2	0	0	0	1	1	0	0	1
18006	219	0	73	135	1	2	1	0	1	0	0	4	2
18007	218	0	57	152	4	3	0	0	0	0	0	2	0
18008	263	0	75	178	5	4	0	0	0	0	0	1	0
18009	263	0	54	198	5	2	0	0	2	0	0	0	2
18010	376	0	97	274	3	1	0	0	0	0	0	0	1
18011	208	0	89	111	2	2	3	0	0	0	0	0	1
18012	200	0	40	153	5	1	0	1	0	0	0	0	0
18013	260	0	66	188	3	1	2	0	0	0	0	0	0
18014	287	0	77	206	0	2	0	0	1	0	0	0	1
18015	259	0	125	119	4	3	4	1	0	0	1	1	1
18016	239	0	54	182	1	1	0	1	0	0	0	0	0
18017	253	0	90	154	5	3	1	0	0	0	0	0	0
18018	233	3	41	188	1	0	0	0	0	0	0	0	0
18019	227	2	44	180	1	0	0	0	0	0	0	0	0
18020	188	2	35	148	2	1	0	0	0	0	0	0	0
18021	321	0	97	217	2	3	1	0	0	0	0	1	0
18022	332	0	63	262	3	1	0	0	1	1	0	1	0
18023	228	0	81	139	5	2	0	0	0	0	0	0	1
18024	196	1	120	67	2	3	1	1	0	0	1	0	0
18025	206	1	100	94	6	0	0	0	1	0	0	3	1
18026	336	0	68	258	3	3	0	1	0	0	0	2	1
18027	210	0	77	123	7	1	1	0	0	0	0	1	0
18028	218	0	99	102	5	7	0	0	0	0	1	2	2
18029	260	2	96	152	4	2	0	0	1	0	0	1	2
18030	264	2	154	95	10	1	0	0	0	0	0	1	1
18031	274	1	93	173	4	3	0	0	0	0	0	0	0
18032	269	0	74	188	3	2	0	0	0	1	0	0	1
18033	199	0	50	144	3	2	0	0	0	0	0	0	0
18034	330	2	53	270	2	1	0	0	0	0	0	2	0
18035	315	0	62	237	7	7	0	1	0	0	0	1	0
18036	231	1	80	143	0	4	0	0	1	0	0	1	1
18037	323	0	93	216	7	3	0	0	0	1	0	2	1
18038	240	0	59	175	2	2	0	0	1	0	0	0	1
18039	175	1	52	117	2	1	1	0	0	1	0	0	0
18040	256	0	127	122	4	0	0	0	1	0	2	0	0
18041	329	0	68	247	3	6	0	0	2	0	0	1	2
18042	195	1	70	121	2	0	1	0	0	0	0	0	0
18043	163	0	107	53	1	0	0	0	0	0	0	2	0
18044	211	0	89	111	3	0	0	1	0	1	0	6	0
18045	203	1	91	102	3	3	1	1	1	0	0	0	0
18046	246	0	134	97	4	2	2	1	0	2	1	3	0
18047	169	0	65	103	0	1	0	0	0	0	0	0	0
18048	163	0	33	122	4	0	1	0	0	0	0	0	3
18049	141	0	33	104	2	1	0	0	1	0	0	0	0
18050	162	0	66	94	1	0	0	1	0	0	0	0	0
19001	259	0	79	155	7	2	5	1	1	0	0	9	0
19002	455	1	112	328	3	3	3	1	0	1	1	1	1
19003	184	0	56	102	5	3	3	1	2	1	3	8	0
19004	278	2	98	140	12	2	4	1	5	1	1	11	1
19005	400	0	105	274	5	2	5	0	1	0	2	5	1
19006	267	0	95	148	9	4	2	1	2	0	0	6	0
19007	256	0	77	154	6	2	2	0	1	0	1	12	1
19008	263	0	96	132	8	4	5	0	2	0	3	11	2
19009	205	0	57	128	3	3	5	1	1	0	2	5	0
19010	400	2	113	256	6	10	1	0	2	0	0	9	1
19011	246	0	88	131	4	3	7	1	0	0	1	10	1
19012	212	0	73	116	5	3	4	0	2	1	0	7	1
19013	377	1	117	252	3	4	0	0	0	0	0	0	0
19014	314	0	71	225	5	7	0	0	0	1	1	4	0
19015	281	1	111	121	12	3	4	4	1	1	1	20	2
19016	280	0	98	146	9	5	4	1	2	0	2	12	1
19017	243	0	80	124	14	2	6	3	1	0	0	12	1
19018	348	0	117	209	9	4	2	0	1	0	0	6	0
19019	451	0	151	275	6	6	2	0	1	1	1	8	0
19020	341	0	80	247	5	4	1	0	0	1	1	1	1
19021	226	0	94	108	11	1	1	2	1	0	2	6	0
19022	375	0	119	229	6	4	4	0	1	0	1	11	0
19023	314	0	102	183	6	3	3	0	0	0	2	15	0
19024	205	1	62	122	5	4	2	0	1	0	0	7	1
19025	321	0	102	197	6	2	1	0	1	0	0	12	0
19026	330	0	97	212	7	5	3	0	2	0	0	4	0
19027	324	0	116	195	1	6	0	0	2	1	0	2	1
19028	353	2	84	249	3	6	2	2	1	0	1	3	0
19029	236	0	85	122	2	6	6	1	3	1	3	5	2
19030	231	0	59	140	5	3	5	3	2	0	1	11	2
19031	301	0	91	190	7	1	3	0	1	0	0	7	1
19032	260	0	88	141	10	3	3	0	3	0	2	10	0
19033	257	1	94	131	10	4	4	0	1	0	0	12	0
19034	312	0	95	196	7	5	1	0	2	0	1	5	0
19035	310	0	92	196	9	3	0	0	1	0	0	9	0
19036	411	0	137	256	7	7	1	1	0	0	1	1	0
19037	345	0	119	213	3	8	0	0	1	0	0	0	1
19038	296	0	105	180	2	3	0	0	0	0	0	5	1
19039	99	0	26	67	4	0	0	0	0	1	0	0	1
19040	341	1	98	223	4	3	4	0	3	0	0	5	0
19041	226	1	70	121	5	5	2	0	4	3	2	12	1
19042	259	0	64	183	6	4	0	0	0	0	0	2	0
19043	431	0	87	332	5	4	0	0	0	1	0	1	1
19044	284	0	76	162	10	1	5	1	5	0	5	19	0
19045	284	0	77	164	10	3	6	4	4	1	2	12	1
19046	303	0	89	189	7	2	2	0	3	0	0	11	0
19047	465	0	133	316	8	4	1	0	1	0	0	1	1
19048	361	1	99	247	2	5	0	1	0	2	0	1	3
19049	380	0	99	265	1	7	1	2	2	0	0	2	1
19050	250	1	77	153	4	4	2	0	0	0	1	8	0
19051	338	0	109	209	5	4	2	0	3	0	0	6	0
19052	279	0	96	154	7	3	2	2	2	0	1	10	2
19053	260	0	78	161	8	2	2	0	1	0	0	8	0
19054	206	1	84	88	5	4	5	1	4	0	0	13	1
19055	201	1	71	106	5	3	1	0	1	0	1	12	0
19056	360	0	81	259	8	2	1	0	1	0	0	7	1
19057	317	0	105	180	5	13	3	1	1	0	0	9	0
20001	251	1	83	155	7	3	0	0	1	0	1	0	0
20002	71	0	26	38	1	2	1	0	0	0	0	1	2
20003	204	1	57	139	6	0	0	0	0	0	1	0	0
20004	100	1	40	53	3	0	0	0	1	0	0	0	2
20005	271	1	110	148	3	3	0	1	2	1	1	0	1
20006	101	1	33	61	5	0	0	0	0	0	1	0	0
20007	233	1	90	132	2	6	0	0	0	0	0	0	2
20008	228	0	46	173	4	1	1	0	0	1	0	0	2
20009	395	2	115	267	4	5	0	0	0	1	0	0	1
20010	163	0	39	116	3	2	1	0	1	0	0	0	1
20011	317	0	102	201	8	1	0	0	1	1	1	0	2
20012	178	1	53	115	4	2	0	1	0	0	1	1	0
20013	259	0	64	181	7	3	0	3	1	0	0	0	0
20014	145	1	43	94	3	3	1	0	0	0	0	0	0
20015	210	1	153	47	7	0	1	0	0	0	0	0	1
20016	309	1	115	172	9	6	1	0	2	0	0	0	3
20017	141	0	85	48	3	2	0	1	0	0	0	0	2
20018	151	0	38	103	6	1	0	0	2	0	0	0	1
20019	229	0	71	143	5	4	0	0	1	0	2	0	3
20020	141	0	100	40	1	0	0	0	0	0	0	0	0
20021	157	0	59	92	3	3	0	0	0	0	0	0	0
20022	320	0	99	210	5	6	0	0	0	0	0	0	0
20023	209	0	66	133	3	2	0	0	0	3	0	0	2
20024	298	1	136	151	3	4	0	0	0	0	0	3	0
20025	163	2	44	113	2	1	0	0	0	0	1	0	0
20026	260	0	93	146	6	5	2	1	1	1	2	0	3
20027	124	1	35	82	1	3	0	1	0	1	0	0	0
20028	126	0	23	97	4	0	0	0	0	0	1	0	1
20029	277	0	71	192	7	1	3	1	0	2	0	0	0
20030	111	0	29	79	2	1	0	0	0	0	0	0	0
20031	284	3	101	172	5	0	0	1	0	1	0	0	1
20032	181	1	61	109	3	5	0	1	0	0	0	1	0
20033	148	0	40	99	4	2	0	1	0	0	0	0	2
20034	401	0	234	152	2	8	0	2	1	1	0	1	0
20035	144	1	46	84	2	1	0	1	0	2	1	0	6
20036	58	0	7	47	4	0	0	0	0	0	0	0	0
20037	57	1	20	36	0	0	0	0	0	0	0	0	0
20038	77	0	32	36	2	4	2	0	0	0	0	0	1
20039	14	0	4	10	0	0	0	0	0	0	0	0	0
21001	278	1	70	199	5	2	0	0	1	0	0	0	0
21002	198	1	53	132	6	1	1	0	0	0	1	0	3
21003	273	0	66	198	5	1	0	0	0	0	0	2	1
21004	230	1	60	161	4	1	0	0	0	1	0	0	2
21005	307	0	75	219	7	4	1	0	0	0	0	1	0
21006	230	1	41	178	8	0	0	0	1	0	0	0	1
21007	273	0	56	209	5	2	0	0	0	0	0	0	1
21008	256	0	48	200	2	2	0	3	0	0	0	0	1
21009	293	0	54	226	4	5	1	0	1	0	0	0	2
21010	218	1	41	164	6	4	0	0	0	2	0	0	0
21011	245	2	51	178	8	3	0	0	0	0	0	0	3
21012	222	0	58	154	3	3	0	0	0	1	0	0	3
21013	232	1	63	161	3	1	0	1	1	1	0	0	0
21014	285	1	68	200	7	4	1	1	1	0	0	1	1
21015	228	0	53	166	6	1	0	0	0	0	0	0	2
21016	227	1	55	165	2	2	0	0	0	0	1	0	1
21017	202	0	54	142	3	0	0	0	0	3	0	0	0
21018	288	2	65	214	5	0	0	0	0	0	0	0	2
21019	269	2	71	183	4	5	0	1	0	0	0	0	3
21020	229	0	63	156	5	4	0	0	0	0	0	0	1
21021	197	0	47	146	1	3	0	0	0	0	0	0	0
21022	220	0	55	161	1	1	0	0	0	0	0	0	2
21023	223	2	44	172	3	1	0	0	0	0	0	0	1
21024	272	0	75	194	1	1	0	0	0	0	0	0	1
21025	244	1	48	183	5	2	0	0	3	0	0	0	2
21026	229	2	63	154	4	2	0	0	0	0	0	0	4
21027	251	0	65	177	4	3	0	0	0	1	0	0	1
21028	296	1	65	214	9	3	0	0	1	0	0	0	3
21029	318	0	60	247	3	2	2	1	0	0	0	0	3
21030	189	0	43	133	6	2	1	0	1	0	0	1	2
21031	204	0	35	166	0	2	0	0	0	1	0	0	0
21032	234	0	64	165	0	1	0	1	1	2	0	0	0
21033	238	0	51	180	3	1	0	0	2	1	0	0	0
21034	221	0	57	154	1	3	1	0	1	1	1	1	1
21035	306	0	68	229	2	3	0	0	0	0	0	1	3
21036	261	0	64	189	5	1	0	1	1	0	0	0	0
21037	175	0	42	122	2	2	0	2	1	0	1	0	3
21038	229	0	79	142	5	1	0	1	0	0	1	0	0
21039	199	1	65	123	3	2	0	0	0	3	0	0	2
21040	250	0	53	186	3	2	0	0	0	3	0	1	2
21041	265	0	71	184	4	3	0	2	0	1	0	0	0
21042	293	2	72	209	6	1	1	0	0	1	0	0	1
21043	218	1	48	160	5	1	0	0	0	0	0	1	2
21044	275	1	61	202	3	2	0	1	0	1	0	1	3
21045	223	0	44	176	0	1	0	1	0	0	0	1	0
21046	282	1	64	205	3	5	0	0	1	0	2	0	1
21047	218	2	67	144	0	3	0	1	0	0	0	0	1
21048	235	0	67	158	8	2	0	0	0	0	0	0	0
21049	296	0	59	222	3	6	1	0	1	1	0	0	3
21050	188	0	38	140	7	0	0	0	0	1	1	0	1
21051	259	1	58	186	4	5	0	0	0	0	1	0	4
21052	235	1	54	170	3	0	1	0	1	0	0	1	4
21053	219	1	59	151	1	2	0	1	0	0	0	2	2
21054	215	0	46	160	6	1	0	0	0	0	0	1	1
22001	136	1	39	92	1	1	1	0	1	0	0	0	0
22002	264	0	132	124	2	0	0	0	3	0	0	3	0
22003	308	0	236	58	6	6	0	0	0	0	1	1	0
22004	181	1	124	50	2	1	0	1	0	2	0	0	0
22005	200	1	165	30	3	0	0	0	0	0	0	1	0
22006	225	1	172	43	5	1	0	1	0	0	1	1	0
22007	169	1	107	53	3	2	0	0	0	1	1	1	0
22008	287	1	153	122	4	2	2	0	1	1	0	1	0
22009	156	1	124	29	1	1	0	0	0	0	0	0	0
22010	291	0	203	78	3	4	0	2	0	0	1	0	0
22011	191	0	156	32	0	1	0	0	0	0	2	0	0
22012	190	1	101	76	7	1	1	1	1	0	0	1	0
22013	207	1	152	48	2	3	0	1	0	0	0	0	0
22014	191	1	132	52	0	4	0	0	0	1	0	1	0
22015	170	0	136	29	2	3	0	0	0	0	0	0	0
22016	161	0	115	44	1	0	1	0	0	0	0	0	0
22017	236	2	177	51	2	1	0	0	0	0	0	3	0
22018	158	0	123	30	4	0	1	0	0	0	0	0	0
22019	99	0	44	55	0	0	0	0	0	0	0	0	0
22020	230	0	190	39	1	0	0	0	0	0	0	0	0
22021	223	1	73	141	2	3	0	1	2	0	0	0	0
22022	188	0	147	37	3	1	0	0	0	0	0	0	0
22023	301	0	87	208	3	0	0	0	2	0	0	0	1
22024	257	0	189	61	6	1	0	0	0	0	0	0	0
22025	218	0	178	38	2	0	0	0	0	0	0	0	0
23001	192	0	63	105	7	4	3	0	1	0	1	8	0
23002	198	0	81	91	9	4	0	1	1	2	1	7	1
23003	185	1	83	80	3	2	2	0	3	0	0	10	1
23004	243	0	105	109	11	3	1	0	1	0	1	10	2
23005	229	0	150	70	8	0	0	1	0	0	0	0	0
23006	101	0	65	34	1	0	0	0	0	0	0	1	0
23007	190	0	142	46	1	0	0	0	0	0	0	0	1
23008	230	1	134	87	3	2	1	0	0	0	2	0	0
23009	191	1	122	64	0	2	0	1	0	0	1	0	0
23010	236	0	147	80	2	2	0	0	1	0	1	3	0
23011	227	1	151	62	3	5	3	0	0	0	0	2	0
23012	215	0	79	112	6	3	3	0	2	0	1	9	0
23013	194	0	151	39	2	0	0	1	0	1	0	0	0
23014	194	2	74	89	11	6	5	0	1	0	0	5	1
23015	90	0	63	26	1	0	0	0	0	0	0	0	0
23016	209	0	86	106	1	4	2	0	3	0	0	7	0
23017	142	0	103	33	2	2	0	1	0	1	0	0	0
23018	171	1	71	82	1	2	7	1	0	0	0	5	1
23019	191	0	127	61	1	2	0	0	0	0	0	0	0
23020	117	1	81	31	3	0	0	0	0	0	1	0	0
23021	240	1	84	132	8	2	2	0	2	1	0	7	1
23022	207	1	102	90	7	0	2	0	1	0	0	4	0
23023	206	0	76	104	4	8	5	0	1	2	1	5	0
23024	146	0	79	58	5	0	1	0	2	0	0	1	0
23025	178	0	122	45	3	2	0	0	2	1	1	2	0
23026	197	0	130	53	7	1	1	1	0	0	0	4	0
23027	204	0	85	100	7	1	2	1	0	1	0	7	0
23028	214	0	92	108	6	3	2	0	0	0	0	2	1
23029	189	1	95	70	10	4	1	0	0	0	1	6	1
23030	263	0	166	85	5	2	0	0	1	0	0	4	0
23031	195	0	148	43	1	0	0	0	2	0	0	1	0
23032	192	0	117	65	5	3	0	0	1	0	0	1	0
23033	205	1	129	61	7	4	0	0	0	0	1	2	0
23034	224	2	150	64	2	2	0	0	0	1	0	3	0
23035	161	1	69	75	6	1	2	1	1	0	0	5	0
23036	172	0	56	89	12	5	3	0	1	0	0	5	1
23037	209	0	88	103	6	2	3	0	1	0	1	5	0
23038	186	0	88	76	5	5	1	2	1	1	2	5	0
23039	225	1	154	65	3	1	0	1	0	0	0	0	0
24001	197	1	53	136	3	1	0	1	0	0	1	0	1
24002	173	1	55	111	3	2	0	0	0	0	1	0	0
